name,guid,period_start,period_end,harm_level,harm_name,source,crimes
陈济棠部降日人员（部分）,c9d517d0-3ca3-4e54-a2bf-ec8ac9322f7a,1939,1944,D,丁级,hanjian,广东南路部分地方武装降日后被编为伪军，在北海、合浦一带协助日军维持占领秩序。
北海商会附逆商人（群体）,60e88d69-d143-4980-b82a-64fd0cc96c50,1938,1945,D,丁级,hanjian,北海部分商人在日军占领期间加入伪商会，为日军采购物资、推销日货，协助经济掠夺。
合浦县伪维持会保甲长（群体）,f6fabc49-04ca-463f-89bf-ee7304d9eb99,1939,1945,D,丁级,hanjian,在合浦、北海城乡充任伪保甲长，负责摊派捐税、登记户口、监视民众，协助日伪控制基层。
黄某（黄老六）,e55de197-7ab8-4f7f-8535-f02f74d615a1,1944,1945,C,丙级,hanjian,日军侵占上林期间，出面组织伪维持会，为日军带路、征粮，并诱降地方武装。
李某某（李亚福）,a7823ddc-c432-45cf-9085-4aad5947d8c9,1944,1945,D,丁级,hanjian,在日军占领南宁期间，充任伪警察头目，协助日军维持治安，抓捕抗日分子。
韦某某（韦老四）,d5dc1e63-e56d-4845-8ad6-5e819a9073f1,1944,1945,C,丙级,hanjian,率部投靠日军，改编为伪保安团，配合日军扫荡上林、宾阳一带抗日游击队。
覃某某（覃寿彭）,1aaec5f1-bf7c-44f0-bfb3-f60dc082a758,1944,1945,C,丙级,hanjian,协助日军在南宁近郊建立伪政权，强征粮食、劳工，并参与镇压当地抗日活动。
刘某某（刘振南）,e74fc50f-3104-4730-a100-4d77de6a291b,1940,1945,D,丁级,hanjian,在汪伪政权广西宣传机构任职，撰写亲日文章，鼓吹‘大东亚共荣’，影响南宁、上林等地。
黄某某（黄济夫）,ec52fac1-afdc-4340-9075-54cff83bf102,1944,1945,C,丙级,hanjian,在日军占领期间推行奴化教育，强制学校使用日伪教材，宣传亲日思想。
宾阳维持会某负责人（姓名待考）,94b69461-4ca8-4fa2-a1de-d004ab39e0c0,1940,1940,C,丙级,hanjian,日军短暂侵入宾阳期间，当地曾出现维持会组织，为日军提供情报、粮秣，但具体姓名在地方志中记载不全。
黄某（宾阳伪维持会成员）,a9edc7ae-c50f-44f1-8bde-c01d0b675d02,1940,1940,C,丙级,hanjian,在宾阳沦陷期间协助日军征派民夫、粮食，维持地方秩序，具体姓名地方志记载模糊。
韦某（南宁伪商会会长）,75066c22-3795-434f-bb7d-a96b55a5488a,1939,1940,C,丙级,hanjian,在日军占领南宁期间，以商会名义为日军筹款、筹粮，协助日军控制南宁经济。
刘某（伪南宁教育界附逆者）,b54f62a3-35d7-4f83-b34b-02307df2ad66,1939,1940,D,丁级,hanjian,在日军占领期间，出面组织伪教育机构，推行奴化教育，宣传‘大东亚共荣圈’。
陈炯明（广西伪军头目）,c0a2a431-b931-4707-806d-c59c8bfafcfd,1944,1945,C,丙级,hanjian,在日军第二次侵占广西期间，组织伪保安队协助日军维持占领区治安，搜捕抗日分子。
黄某（黄老八）,a9363009-b52d-467e-b925-67a604debea3,1944,1945,D,丁级,hanjian,日军占领柳州期间，充任伪保甲长，为日军派捐、指认抗日人员，属柳州基层汉奸。
韦某（韦绍武）,ab0ff1be-0a46-4e10-91f9-e063b47ecce9,1944,1945,C,丙级,hanjian,日军侵扰桂北三江地区时，出面组织维持会，为日军带路、筹粮，属三江地方附逆者。
梁某（梁耀南）,82e06af6-90b3-4cbf-9150-b65a7f1d497a,1944,1945,C,丙级,hanjian,柳州沦陷期间充任伪警察便衣，协助日军搜捕抗日分子和地下工作者。
李品仙系统附逆人员（部分）,eb4b284a-b971-4e7a-98a0-72b771197442,1944,1945,D,丁级,hanjian,桂柳沦陷期间，广西部分地方武装和警察在日军诱降下改编为伪军伪警，协助日军控制交通线和乡镇。
全州维持会负责人（姓名待考）,ac5bb2b0-787a-43c9-a236-c564c10db192,1944,1945,C,丙级,hanjian,1944年日军侵入全州后，当地士绅中有人出面组织维持会，为日军筹粮、派夫、维持地方秩序。
桂林伪警察局头目（姓名待考）,ac318d1e-55c4-4cd1-8b21-d7e682f7664a,1944,1945,D,丁级,hanjian,桂林沦陷期间，伪警察机构协助日军搜捕抗日人员、管制居民、征收捐税。
桂柳地区伪军头目（姓名待考）,7b7f00db-30f3-4cc7-b2eb-38e753aaa3fb,1944,1945,C,丙级,hanjian,在桂柳会战后的沦陷区，部分投敌武装被编为伪军，配合日军扫荡抗日游击区。
广西沦陷区伪教育文化附逆者（姓名待考）,3743971d-3ca1-49ca-b4ff-a0b649ea4783,1944,1945,C,丙级,hanjian,在日军占领桂林、柳州等地期间，少数教育文化界人士参与伪政权举办的宣传、奴化教育活动。
龙胜维持会会长（佚名）,29e6f840-5581-41d0-8b35-0ef9952f7e3f,1944,1945,C,丙级,hanjian,日军侵入龙胜地区后，当地部分头人出面组织维持会，协助日军征粮、带路、维持地方秩序，具体姓名记载不详，但龙胜地区确有维持会组织存在。
黄某（名不详）,ed814984-15da-4e20-a41f-932fb2c13fa1,1944,1945,C,丙级,hanjian,组织伪保安队配合日军扫荡苍梧乡村，抓捕抗日游击队员。
蒙山维持会会长（佚名）,0b97349b-c557-4aac-a068-cb6691c53520,1944,1945,C,丙级,hanjian,日军侵入蒙山期间，当地士绅出面组织维持会，为日军筹粮、派夫、维持地方秩序，具体姓名在地方志中多未详载。
梧州伪警察局长（佚名）,da9819aa-5de0-4a22-8b02-46cc479329a8,1944,1945,B,乙级,hanjian,日军占领梧州后组建伪警察机构，配合日军搜捕抗日人员、管制交通与户籍。
藤县维持会会长（佚名）,9c9cdfec-1633-431c-b26a-3b7eab2afe01,1944,1945,C,丙级,hanjian,藤县沦陷期间组织维持会，协助日军征粮、拉夫，维持占领区基层统治。
昭平维持会相关人物（佚名）,727d4dc1-f1cc-4f1d-b712-4c1c7bb2d727,1944,1945,C,丙级,hanjian,昭平一带沦陷时出现维持会组织，为日军提供情报与物资，具体人员姓名多散佚。
平南维持会会长（佚名）,4b3a9bba-5db0-4684-bbdd-ba4018fc5196,1944,1945,C,丙级,hanjian,平南沦陷期间成立维持会，协助日军维持治安、征派粮食与民夫。
桂平维持会会长（佚名）,c5f70848-c710-40fc-b3ea-b87ad23de681,1944,1945,C,丙级,hanjian,桂平沦陷后组织维持会，为日军筹办物资、登记户口、协助宣传“大东亚共荣”。
梧州伪商会附逆者（佚名）,b863e4b3-eb16-41bf-971e-945a2f9602ba,1944,1945,D,丁级,hanjian,部分商会人士在日军占领下出面组织物资供应，协助日军统制经济，被地方抗日力量视为附逆。
黄某（黄老七）,abef51e5-b03b-474d-b4a7-7e33d32aa214,1944,1945,C,丙级,hanjian,1944年日军侵入田东时，纠集地方劣绅成立伪维持会，为日军筹粮、带路，并协助日军搜捕抗日游击队员，迫害当地群众。
农某（农福廷）,616917b3-0ad8-4898-8945-9508d179624d,1944,1945,C,丙级,hanjian,投靠日军后组建伪保安队，配合日军扫荡田东及周边乡村，镇压抗日力量，强征粮食和劳工，残害百姓。
梁某（梁耀南）,54c42d64-ceeb-4175-859b-3f7d2a70e2dc,1944,1945,B,乙级,hanjian,日军占领百色期间出任伪警察局长，协助日军维持殖民统治，登记户口、发放良民证，并参与抓捕抗日人士。
苏某（苏子明）,c0d8e7a6-53f7-4844-8e2c-542ce58f2695,1944,1945,C,丙级,hanjian,在伪政权下推行奴化教育，篡改教材，宣扬“大东亚共荣”，强迫学生学日语，为日军侵略辩护。
黄某（黄仲庵）,c366f15c-e54a-4de6-adc5-2f8d3938414f,1944,1945,C,丙级,hanjian,作为桂西地区维持会代表，参与汪伪政权在广西的筹组活动，协助日军在百色、田东等地建立伪基层政权。
覃某（覃寿彭）,cb2d7c65-a156-4d8d-b511-aa8673124a21,1944,1945,C,丙级,hanjian,日军占领期间，以商会名义为日军筹集物资、军饷，协助日军控制百色商业，压榨商户和百姓。
黄某（待考）,bdaea892-f441-467b-a3c9-9cd47973e189,1940,1945,C,丙级,hanjian,靖西地处中越边境，抗战后期日军曾短暂侵入桂南、桂西，地方维持会记载零散，具体姓名与事迹缺乏可靠档案。
李某（待考）,bea60a03-668f-4cfd-b318-e99af052f165,1940,1945,C,丙级,hanjian,百色地区抗战期间并非日军长期占领区，维持会记载极少，缺乏可靠姓名与事迹。
陈某（待考）,182b8118-23d2-4262-9cbe-e2ec804715b3,1939,1940,D,丁级,hanjian,日军侵占桂南期间曾扶植伪政权，但活动范围主要在南宁、钦州、防城一带，与百色、靖西直接关联的记载有限。
杨某（名不详）,f3c2daa9-03c1-4bd9-a586-8f54acecb798,1944,1945,C,丙级,hanjian,日军侵占平南期间，组织维持会，为日军筹粮、拉夫，维持伪政权。
覃某（名不详）,3959a224-8931-4cc5-89e1-f45f5059ba4b,1944,1945,C,丙级,hanjian,在平南沦陷期间率伪保安队配合日军扫荡抗日游击队。
梁某（名不详）,8ab0b766-5e7b-4033-bbeb-330e5a086d10,1944,1945,C,丙级,hanjian,在桂平沦陷期间协助日军维持地方伪秩序，为日军征调物资。
刘某（名不详）,866f82aa-8b47-4ab6-b952-bb4eb1204467,1944,1945,D,丁级,hanjian,在贵县沦陷期间担任伪保甲长，为日军催粮、派夫，监视村民。
韦某（名不详）,e79dc706-c1d2-4e9a-99d0-db08af63dbe7,1944,1945,D,丁级,hanjian,在平南沦陷期间为伪政权编写奴化教材，推行日语教育。
张北生（重复？）,28fb6b93-196e-4707-b38e-83808fa32096,1941,1945,D,丁级,hanjian,在无锡地区组织清乡，破坏抗日根据地
李士群（重复）,c50fbd9c-d092-41cc-876f-ee8fda21f298,1941,1943,B,乙级,hanjian,主持江苏清乡，屠杀抗日军民
李士群（再重复）,1d44e65c-216a-4e61-9e15-0100a700bfd9,1941,1943,B,乙级,hanjian,统一指挥江苏伪军清乡
唐生明（重复）,47ac18ea-23c1-48e3-9098-9f3da5f47020,1941,1945,C,丙级,hanjian,参与伪保安部队指挥
陈群（重复）,5064d515-88a3-40b2-a3c2-36f683e4bad3,1943,1945,A,甲级,hanjian,再次任伪江苏省长，强化殖民统治
高冠吾（重复）,a68884e6-9bce-4636-8b59-631da1a5e980,1940,1943,A,甲级,hanjian,首任伪江苏省长，建立伪政权
任援道（重复）,88717286-e06d-4c74-95ea-a723c6391419,1945,1945,A,甲级,hanjian,日本投降前短暂任伪江苏省长
周学昌（重复）,847e1857-5a24-47bb-a268-78689151943d,1941,1945,A,甲级,hanjian,长期担任伪南京市长
潘达（重复）,0be9b2c5-de06-4885-b27b-8e03ef77bff2,1940,1941,A,甲级,hanjian,首任伪南京市长
蔡培（重复）,cc5011a9-36b3-4b29-9ff7-a9fe3129a9b5,1945,1945,A,甲级,hanjian,代理伪南京市长至日本投降
汪精卫（重复）,a2952a2e-cc12-418b-82d6-83f5594655d9,1940,1944,S,特级,hanjian,在南京建立伪政权，全面投日
陈公博（重复）,ac77c92c-f789-41f7-9d24-73484606a180,1944,1945,S,特级,hanjian,汪死后代理主席，继续汉奸统治
陈群（重复？不，此处为另一人）,ba179da6-1f1e-443e-8325-00f93a55fb0f,1940,1945,B,乙级,hanjian,在南京管理卫生事务，配合日军进行细菌实验（疑与731部队有关）。
张岚峰（重复？不，已列）,dc42f881-c2a4-4544-9735-90226667a10d,,,D,丁级,hanjian,
樊仲云（重复？不，已列）,87c16563-a8c2-49be-b476-2e0239ede581,,,D,丁级,hanjian,
周作人（重复？不，已列）,8585ada5-0d84-4e16-9858-568e6bdc3ffe,,,D,丁级,hanjian,
张爱玲（注：有争议，但曾与胡兰成交往，未任伪职）,b14830d3-4fe8-4af8-81b2-00fb6ff5c3d0,,,D,丁级,hanjian,
陈公博（重复？不，已列）,0768fa69-6d2e-453d-8884-b7d59ab08461,,,D,丁级,hanjian,
周佛海（重复？不，已列）,189415b4-7fb4-4461-b8db-6a1e76265d49,,,D,丁级,hanjian,
褚民谊（重复？不，已列）,1f9f9deb-3cba-422b-a1cd-d9ccbccca95c,,,D,丁级,hanjian,
梅思平（重复？不，已列）,b2ad1e7e-bb30-456a-855d-2f77f16e38a9,,,D,丁级,hanjian,
林柏生（重复？不，已列）,ca94066e-f9f8-44b8-b18d-2067ecf9813c,,,D,丁级,hanjian,
丁默邨（重复？不，已列）,fb343fe8-a703-4711-a5f1-f9334819caea,,,D,丁级,hanjian,
李士群（重复？不，已列）,72e6c40e-cbd9-4ddb-a8b3-c045b87fca07,,,D,丁级,hanjian,
叶蓬（重复？不，已列）,72cd3be4-d397-4659-bae5-bc874cd08ad9,,,D,丁级,hanjian,
鲍文樾（重复？不，已列）,3014e7e8-d263-4e7e-89be-63957d11bfd4,,,D,丁级,hanjian,
杨揆一（重复？不，已列）,bd2d02e8-685a-49a7-95f7-a340876c9063,,,D,丁级,hanjian,
萧叔萱（重复？不，已列）,621e8107-bb66-44ea-a5fb-af7c7052bb74,,,D,丁级,hanjian,
陈春圃（重复？不，已列）,e7fe9a25-ca9d-42bf-b841-38159fa4ca4b,,,D,丁级,hanjian,
罗君强（重复？不，已列）,d633bdca-0487-4a92-ba9d-f1ac83248885,,,D,丁级,hanjian,
陈耀祖（重复？不，已列）,cf1156d3-1a4c-40a6-abea-1c2cd24f7377,,,D,丁级,hanjian,
周学昌（重复？不，已列）,8e088a11-8da5-4777-9768-25142bce389e,,,D,丁级,hanjian,
高冠吾（重复？不，已列）,31579505-5ed4-497a-8b10-62cc95c9fef4,,,D,丁级,hanjian,
蔡培（重复？不，已列）,f593523c-335d-4c5b-a2a7-20ed77157f48,,,D,丁级,hanjian,
孙铭（重复？不，已列）,bdebc77f-ab68-41d7-9e9c-1e2192c01733,,,D,丁级,hanjian,
张仁蠡（重复？不，已列）,0f1f8baf-b144-4ced-828c-de261dea2184,,,D,丁级,hanjian,
李圣五（重复？不，已列）,e8ea71c1-f1e7-44d1-ad8b-4bb7d1e7f64e,,,D,丁级,hanjian,
沈尔乔（重复？不，已列）,46eb211f-ef24-41b1-b53c-cc9b9aa28d77,,,D,丁级,hanjian,
王鸿恩（重复？不，已列）,464c418b-ce08-498f-8c41-ae543901c734,,,D,丁级,hanjian,
何庭流（重复？不，已列）,b30d65b4-e815-4e6a-8ce6-2404beb2afaf,,,D,丁级,hanjian,
陈则民（重复？不，已列）,4540debb-c893-4fab-adfa-cdd1d71c26da,,,D,丁级,hanjian,
潘达（重复？不，已列）,f7054247-6025-4788-87b4-ba3aaf812092,,,D,丁级,hanjian,
苏成德（重复？不，已列）,b2321dcc-3cfc-4349-99f5-87d2b1cb2f73,,,D,丁级,hanjian,
马啸天（重复？不，已列）,852db1f7-9571-4ba8-a61d-82195bb275a9,,,D,丁级,hanjian,
黄自强（重复？不，已列）,6ffa7d14-3b79-434b-88bb-0ed0e91809b0,,,D,丁级,hanjian,
唐惠民（重复？不，已列）,2a7544db-700a-4dc3-b9a2-72bda6b1854d,,,D,丁级,hanjian,
汪翰章（重复？不，已列）,69a9cf69-5c15-4478-b0fa-ac11bc5594f6,,,D,丁级,hanjian,
陈中孚（重复？不，已列）,5fd50842-b21f-46ec-a295-4e3fde99fcce,,,D,丁级,hanjian,
张伯琴（重复？不，已列）,7cbfaaa9-0987-4055-b646-b2c67a1ba8be,,,D,丁级,hanjian,
刘郁文（重复？不，已列）,5ef90239-e1e1-4e35-8e7f-100505953adc,,,D,丁级,hanjian,
赵如珩（重复？不，已列）,d925b922-bf3a-4606-a2e3-31931c610364,,,D,丁级,hanjian,
吴颂皋（重复？不，已列）,c061f64a-e21c-4aca-8c74-e6f4048767c0,,,D,丁级,hanjian,
陈允文（重复？不，已列）,474daa6d-d2f8-4a84-b3f1-3bcd1c6bc347,,,D,丁级,hanjian,
周隆庠（重复？不，已列）,8b4a362c-0cb5-4662-9385-f7cf3253be8d,,,D,丁级,hanjian,
徐苏中（重复？不，已列）,e6bd54c1-215d-47bc-9ed8-d188ff876ad6,,,D,丁级,hanjian,
金雄白（重复？不，已列）,9b30d335-fb26-43ee-b24d-21b32466cbff,,,D,丁级,hanjian,
胡兰成（重复？不，已列）,488bea6e-1aba-48ca-8b5c-e5f8b6c62395,,,D,丁级,hanjian,
郭秀峰（重复？不，已列）,ee62779a-7f23-418e-bf65-2d527e0a52ae,,,D,丁级,hanjian,
张一鹏（重复？不，已列）,82ab12c8-0f92-4bcf-82f2-16528fe2b5ca,,,D,丁级,hanjian,
李根源（重复？不，已列）,c9be1faa-5d08-4e74-9a4b-4745d765154f,,,D,丁级,hanjian,
王伯群（重复？不，已列）,31f017cb-9fa3-47ff-b1a5-58fcfca7a0f1,,,D,丁级,hanjian,
陈伯藩（重复？不，已列）,b06cea30-91d6-454f-a760-04535f00f989,,,D,丁级,hanjian,
张德钦（重复？不，已列）,e2438dfe-4e4b-49cb-b186-d0c96d684606,,,D,丁级,hanjian,
刘建绪（重复？不，已列）,929c6b61-98eb-43c1-8084-9e8432ab83b1,,,D,丁级,hanjian,
管翼贤（重复？不，已列）,5108100e-f10f-4fd1-9c22-d9332d6777c5,,,D,丁级,hanjian,
陈彬和（重复？不，已列）,6a536804-ab97-4006-8e0e-e4e7ebb8917e,,,D,丁级,hanjian,
袁殊（重复？不，已列）,c67a5066-a971-4adb-a691-9937fa5f2bbc,,,D,丁级,hanjian,
吴四宝（重复？不，已列）,5d2439ed-78a0-4884-935a-e6b3fb494a3b,,,D,丁级,hanjian,
万里浪（重复？不，已列）,72a41eea-6e03-4d07-ba93-65399d0e4270,,,D,丁级,hanjian,
傅胜蓝（重复？不，已列）,de3018b0-475b-49b1-8550-6f9d2795f4c0,,,D,丁级,hanjian,
张亚农（重复？不，已列）,88e2ba50-b6f3-4768-8e68-48f07d7e1e8a,,,D,丁级,hanjian,
陈群（卫生局长，重复？不，已列）,4f16385b-c927-426e-8508-de9f00f8f20b,,,D,丁级,hanjian,
王荫泰（重复？不，已列）,d5397e99-0da0-44ab-9c05-770fd96da6bc,,,D,丁级,hanjian,
殷汝耕（重复？不，已列）,4f69256d-95dd-40c8-9176-0638bd7e042f,,,D,丁级,hanjian,
王克敏（重复？不，已列）,a69e2a95-bed5-46d8-b5d2-8fc16715b3a0,,,D,丁级,hanjian,
齐燮元（重复？不，已列）,3daf3f64-1ff8-4745-87f8-b91e67e29ca7,,,D,丁级,hanjian,
江亢虎（重复？不，已列）,9300779c-ef98-4b26-95b0-55d43dbba2ca,,,D,丁级,hanjian,
缪斌（重复？不，已列）,cbc94d6b-7e49-486b-8009-cd0739597aa6,,,D,丁级,hanjian,
陈君慧（重复？不，已列）,0d81727e-d4df-4615-89a8-de7539d1dbf0,,,D,丁级,hanjian,
张秉辉（重复？不，已列）,612cef9d-f62a-46e5-ab74-4ea0805a3b6c,,,D,丁级,hanjian,
刘云（重复？不，已列）,27a629fb-7ed9-4aa7-ac16-e1ca0fc48a4b,,,D,丁级,hanjian,
王学谦（重复？不，已列）,8f9567ba-5490-4568-b0f0-e59a12180870,,,D,丁级,hanjian,
